2144,2218
2303,728
2240,470
2484,2943
2208,2410
2568,1892
2200,192
2917,1178
2741,1908
2901,1409
2604,12
2752,753
2331,2289
2962,2102
2078,17
2580,524
2965,2894
2741,2125
2433,2571
2204,1283
2117,1571
2936,2076
2006,74
2364,49
2392,2143
2152,1591
2663,924
2115,93
2473,2192
2404,2225
2455,814
2257,500
2054,1763
2321,2134
2724,6
2136,2079
2444,2633
2041,1229
2303,1157
2846,2061
2958,1614
2288,1009
2014,1307
2584,2983
2646,2846
2902,685
2987,589
2631,61
2237,2446
2260,1229
2528,389
2763,1958
2372,2802
2531,1155
2374,1684
2282,1925
2857,279
2286,1117
2347,865
2636,748
2533,1678
2730,101
2302,887
2329,11
2598,452
2606,910
2976,2639
2644,539
2507,626
2216,427
2289,1982
2333,2280
2968,191
2753,1469
2464,1750
2936,1703
2391,932
2496,1936
2079,1737
2497,2728
2343,1174
2376,876
2811,2515
2747,785
2692,2379
2205,722
2915,1479
2686,77
2806,510
2662,332
2903,1364
2646,1135
2808,2922
2808,2653
2510,950
2863,1664
2822,134
2053,2216
2635,414
2764,432
2834,158
2832,2665
2691,2973
2817,2123
2108,1333
2697,1529
2396,1731
2401,2249
2454,2840
2225,256
2932,511
2249,2711
2168,1261
2808,1229
2687,1740
2468,1131
2016,1751
2741,2729
2233,1255
2481,2213
2695,2620
2141,1748
2746,286
2069,903
2638,2404
2061,1060
2112,2138
2385,285
2003,1111
2529,2423
2539,292
2965,1116
2845,78
2416,1962
2002,1287
2650,1800
2283,2181
2334,2137
2099,2800
2725,1438
2277,2276
2661,2949
2198,2962
2688,569
2913,2315
2320,684
2581,624
2866,1404
2441,1462
2862,2929
2754,1804
2331,2950
2798,895
2363,1818
2260,2937
2027,1975
2569,236
2296,1155
2930,2319
2421,2801
2318,1052
2053,2723
2639,2735
2056,81
2009,139
2065,1078
2761,2102
2282,1676
2289,710
2052,831
2058,24
2630,2195
2858,1934
2918,1021
2135,570
2589,413
2097,97
2423,2366
2807,978
2070,242
2336,1236
2243,2456
2170,552
2172,1247
2397,1297
2848,1748
2915,738
2312,2352
2374,1980
2366,887
2413,432
2589,1192
2021,2546
2485,558
2048,1649
2180,1884
2496,1677
2418,1951
2614,2806
2822,1185
2002,204
2644,2912
2551,1065
2801,1207
2755,1853
2324,586
2251,2717
2976,497
2102,2199
2134,1607
2782,2844
2328,390
2871,1524
2131,2730
2286,2592
2996,2141
2943,924
2116,1846
2786,618
2690,2653
2251,917
2297,2103
2576,1918
2366,68
2533,657
2620,1964
2766,1934
2660,728
2672,1503
2389,2580
2440,1740
2131,279
2495,800
2780,539
2802,586
2940,2814
2624,1799
2482,2258
2882,1693
2111,2000
2311,440
2653,303
2065,314
2491,2099
2485,643
2032,264
2200,458
2926,2504
2242,1869
2521,1259
2702,2597
2832,2220
2307,2497
2805,1987
2042,224
2538,2110
2676,297
2966,679
2308,342
2043,1717
2432,394
2790,2959
2597,2728
2155,888
2096,2888
2303,217
2310,2650
2745,2524
2562,1910
2842,390
2133,2183
2509,2373
2591,1575
2342,521
2702,2465
2956,2631
2119,2246
2556,2839
2145,87
2306,2826
2105,314
2796,308
2336,926
2024,54
2664,1733
2090,1734
2703,2605
2561,22
2045,1048
2207,2575
2223,159
2649,1649
2829,93
2169,693
2543,2864
2234,1764
2550,61
2297,1528
2212,2325
2911,410
2130,46
2749,2953
2149,861
2746,1675
2439,2171
2403,586
2951,1931
2987,1661
2447,1090
2839,2932
2054,1765
2807,803
2291,1652
2121,2707
2464,2678
2821,1147
2515,127
2286,2875
2670,1531
2686,1213
2855,1766
2022,1713
2338,1772
2255,1824
2021,1567
2200,659
2916,609
2197,2126
2694,1943
2350,2811
2173,2621
2741,41
2788,1469
2492,2329
2815,2881
2260,2268
2180,1737
2312,1950
2866,1173
2493,273
2970,335
2511,486
2228,2007
2732,2755
2390,2535
2337,2778
2908,713
2545,2653
2943,447
2060,1196
2156,1421
2757,1945
2176,2466
2513,2683
2345,2261
2601,445
2058,1724
2885,719
2042,157
2269,2428
2149,2757
2852,2480
2113,88
2975,1944
2460,422
2875,74
2516,2617
2568,1387
2825,93
2742,466
2760,1570
2181,789
2890,2640
2987,1771
2497,364
2789,2787
2349,2237
2352,716
2022,2728
2484,651
2411,968
2817,380
2092,55
2284,468
2567,1129
2867,177
2038,143
2882,758
2419,1273
2506,994
2967,91
2342,1463
2085,2575
2236,1488
2390,135
2788,2434
2617,622
2579,144
2720,848
2530,1248
2347,601
2374,2843
2031,1851
2428,2613
2467,1663
2050,2855
2452,192
2152,1265
2100,1423
2575,1293
2916,912
2337,2757
2568,2736
2578,662
2871,670
2778,2441
2936,1581
2263,1533
2705,1703
2819,2388
2180,471
2071,71
2938,2917
2745,2161
2244,378
2169,391
2281,2617
2367,2043
2583,2933
2208,2171
2655,1036
2793,2529
2658,1642
2183,941
2481,1850
2461,163
2905,1279
2145,911
2799,383
2493,1853
2864,577
2780,177
2579,1500
2812,386
2631,1770
2385,950
2331,499
2528,398
2218,1881
2139,1961
2127,2222
2580,1656
2639,2530
2055,1547
2716,2720
2344,2657
2026,1873
2639,2088
2015,1625
2624,1025
2078,1421
2114,195
2599,655
2147,1590
2531,2583
2942,1537
2088,1836
2108,2652
2265,513
2853,134
2805,2183
2130,1455
2541,523
2639,2799
2815,314
2981,1480
2544,5
2942,720
2834,2777
2716,1180
2732,1889
2882,885
2077,1780
2153,819
2553,2542
2379,1135
2408,923
2985,2626
2736,595
2767,1581
2041,1026
2716,1369
2080,449
2186,90
2077,1319
2554,2802
2710,624
2747,1762
2363,2610
2196,779
2201,1083
2646,1617
2906,208
2739,116
2525,2638
2881,10
2882,491
2150,1543
2359,2487
2430,1074
2378,1062
2084,2739
2374,2019
2375,1197
2230,1270
2642,711
2291,157
2164,1683
2445,1124
2591,2955
2874,2538
2674,358
2096,2495
2910,1143
2596,284
2126,991
2736,2300
2315,70
2966,2089
2317,2171
2223,2923
2885,855
2436,1731
2918,2603
2896,558
2484,2831
2010,2780
2374,1319
2272,1977
2916,1267
2969,535
2675,1188
2109,1641
2786,1348
2165,143
2681,1026
2849,2954
2462,1076
2239,1110
2383,814
2334,732
2625,1890
2728,2006
2333,2577
2380,488
2665,2766
2478,1040
2544,2895
2010,2164
2768,2039
2934,81
2868,2025
2999,1404
2108,2056
2193,941
2372,2217
2857,474
2576,2127
2611,1054
2695,1753
2380,2149
2601,319
2324,823
2552,1995
2010,1294
2349,2077
2834,1184
2907,1630
2735,1111
2979,2895
2735,2067
2865,2660
2453,2141
2150,1755
2082,2721
2195,496
2533,227
2704,1066
2383,679
2921,1036
2122,1468
2593,419
2892,1847
2996,2756
